10000,0.2,42,9,4,1048608,tanh,softmax,[],2,110,tanh,softmax,[],128,0.01,2,accuracy,adam,0,categorical_crossentropy,1.153508314,0.5972,0.573175,0.71113557,0.48332667,0.6978293,0.51534617
10000,0.2,42,9,4,1048608,tanh,softmax,[],2,110,sigmoid,softmax,[],128,0.01,2,accuracy,adam,0,categorical_crossentropy,1.279251,0.5447,0.48327467,0.7148471,0.36871007,0.688504,0.4070346
10000,0.2,42,9,4,1048608,tanh,softmax,[],2,110,relu,softmax,[],128,0.01,2,accuracy,adam,0,categorical_crossentropy,1.138898285,0.6031,0.583096,0.72273296,0.49151358,0.70933485,0.52419096
10000,0.2,42,9,4,1048608,tanh,softmax,[],2,110,tanh,softmax,[],128,0.01,2,accuracy,adam,0,categorical_crossentropy,1.153508314,0.5972,0.573175,0.71113557,0.48332667,0.6978293,0.51534617
